Feature 1,Feature 2,Correlation
avg_amt_in_day,avg_net_flow_amt_day,0.9675028182113353
avg_amt_in_day,avg_inflow_outflow_ratio_day,0.7013136372579006
avg_amt_out_day,max_amount_INSTAPAY_OUT,0.8691735311344837
avg_amt_out_day,min_amount_INSTAPAY_OUT,0.7121955006457698
avg_net_flow_amt_day,avg_inflow_outflow_ratio_day,0.7534379588608333
num_same_day_cico_days,num_inflow_days,0.7483320539350687
num_same_day_cico_days,percent_inflow_same_day_out,0.7731653605303482
num_same_day_cico_days,amount_INSTAPAY_OUT,0.7501421801532945
num_same_day_cico_days,total_amount_out,0.7501421716339316
num_same_day_cico_days,total_out,0.7501421716339316
num_same_day_cico_days,destination_entropy_out,0.7089450297473195
num_inflow_days,hour_entropy,0.810517590975028
num_inflow_days,weekday_entropy,0.7726003373765766
num_inflow_days,source_entropy_in,0.7416697692860025
count_INSTAPAY_IN,count_total_in,0.9994108757693513
count_INSTAPAY_IN,num_unique_source_accounts,0.854806234583128
count_INSTAPAY_IN,num_unique_source_names,0.8505110234107902
count_INSTAPAY_OUT,count_total_out,0.9999999994104714
count_INSTAPAY_OUT,amount_INSTAPAY_OUT,0.7379314770433294
count_INSTAPAY_OUT,total_amount_out,0.7379314783053615
count_INSTAPAY_OUT,weekend_txn_count,0.9328539556044086
count_INSTAPAY_OUT,night_txn_count,0.915367307645657
count_INSTAPAY_OUT,max_txn_sessions_per_day_3min,0.8393568967181612
count_INSTAPAY_OUT,num_unique_destination_accounts,0.9331716283586262
count_INSTAPAY_OUT,num_unique_destination_names,0.9167150613185923
count_INSTAPAY_OUT,total_out,0.7379314783053615
count_total_in,num_unique_source_accounts,0.8559713031935939
count_total_in,num_unique_source_names,0.8516428795686879
count_total_out,amount_INSTAPAY_OUT,0.7379314737063981
count_total_out,total_amount_out,0.7379314764722882
count_total_out,weekend_txn_count,0.9328539595444659
count_total_out,night_txn_count,0.9153673104093224
count_total_out,max_txn_sessions_per_day_3min,0.839356911115644
count_total_out,num_unique_destination_accounts,0.9331716288625497
count_total_out,num_unique_destination_names,0.9167150618434438
count_total_out,total_out,0.7379314764722882
amount_INSTAPAY_IN,total_amount_in,0.9523325476274886
amount_INSTAPAY_IN,amt_from_source,0.7501969117844829
amount_INSTAPAY_IN,total_in,0.9523325476274886
amount_INSTAPAY_OUT,total_amount_out,0.9999999990408257
amount_INSTAPAY_OUT,weekend_txn_count,0.7470273428652632
amount_INSTAPAY_OUT,night_txn_count,0.7456373186769204
amount_INSTAPAY_OUT,max_txn_sessions_per_day_3min,0.7237599229590408
amount_INSTAPAY_OUT,amt_to_destination,0.74848034454767
amount_INSTAPAY_OUT,total_out,0.9999999990408256
total_amount_in,amt_from_source,0.791746175533734
total_amount_in,total_in,1.0
total_amount_out,weekend_txn_count,0.747027350003229
total_amount_out,night_txn_count,0.7456373243247594
total_amount_out,max_txn_sessions_per_day_3min,0.7237599434300488
total_amount_out,amt_to_destination,0.7484803480786411
total_amount_out,total_out,1.0
weekend_txn_count,night_txn_count,0.8995112469730026
weekend_txn_count,max_txn_sessions_per_day_3min,0.8100260123567788
weekend_txn_count,num_unique_destination_accounts,0.8446352804000005
weekend_txn_count,num_unique_destination_names,0.8290241976201633
weekend_txn_count,total_out,0.747027350003229
night_txn_count,max_txn_sessions_per_day_3min,0.813592479258318
night_txn_count,num_unique_destination_accounts,0.8514721492235311
night_txn_count,num_unique_destination_names,0.8267519030356681
night_txn_count,total_out,0.7456373243247594
hour_entropy,weekday_entropy,0.9456420345493004
hour_entropy,cv_time_btwn_txns,0.768505264192182
hour_entropy,source_entropy_in,0.7083109266558665
max_time_btwn_txns_days,avg_time_btwn_txns_days,0.8751144997361608
max_txn_sessions_per_day_3min,num_unique_destination_accounts,0.7747331634340705
max_txn_sessions_per_day_3min,num_unique_destination_names,0.7699451763945302
max_txn_sessions_per_day_3min,total_out,0.7237599434300488
max_txn_sessions_per_day_3min,destination_entropy_out,0.7131248304256539
num_unique_source_accounts,num_unique_source_names,0.9989571202580664
num_unique_destination_accounts,num_unique_destination_names,0.9925225867934133
amt_from_source,total_in,0.791746175533734
amt_to_destination,total_out,0.7484803480786411
