Category,CONFIRMED_FRAUD,NON_FRAUD,Grand Total,Share,PercentBad,PercentGood,WoE,IV
0.0,7396,388540,395936,0.8028,0.9037,0.8011,-0.12,0.01
1.0,788,96465,97253,0.1972,0.0963,0.1989,0.73,0.07
Grand Total,8184,485005,493189,1.0,1.0,1.0,0.0,0.09
