Category,CONFIRMED_FRAUD,NON_FRAUD,Grand Total,Share,PercentBad,PercentGood,WoE,IV
LEVEL_0,93,3827,3920,0.0079,0.0114,0.0079,-0.36,0.0
LEVEL_15,4642,158676,163318,0.3311,0.5672,0.3272,-0.55,0.13
LEVEL_4,0,6,6,0.0,0.0,0.0,0.0,0.0
LEVEL_5,2,22,24,0.0,0.0002,0.0,-1.68,0.0
LEVEL_6,55,5561,5616,0.0114,0.0067,0.0115,0.53,0.0
No Matching Level,3392,316913,320305,0.6495,0.4145,0.6534,0.46,0.11
Grand Total,8184,485005,493189,1.0,1.0,1.0,0.0,0.25
