Category,CONFIRMED_FRAUD,NON_FRAUD,Grand Total,Share,PercentBad,PercentGood,WoE,IV
 ,48,975,1023,0.0021,0.0059,0.002,-1.07,0.0
Enterprise_Digital,95,12543,12638,0.0256,0.0116,0.0259,0.8,0.01
Enterprise_Kiosk,2,220,222,0.0005,0.0002,0.0005,0.62,0.0
Physical_BA_Supported,702,242119,242821,0.4923,0.0858,0.4992,1.76,0.73
Purely_Digital,7306,223409,230715,0.4678,0.8927,0.4606,-0.66,0.29
Purely_Physical_Kiosk,31,5739,5770,0.0117,0.0038,0.0118,1.14,0.01
Grand Total,8184,485005,493189,1.0,1.0,1.0,0.0,1.04
