mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__subsample,param_classifier__reg_lambda,param_classifier__reg_alpha,param_classifier__n_estimators,param_classifier__max_depth,param_classifier__learning_rate,param_classifier__gamma,param_classifier__colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
35.347706413269044,0.5342605346251929,1.1549141883850098,0.09744791316495699,0.6,0.1,0.1,200,7,0.01,0.0,1.0,"{'classifier__subsample': 0.6, 'classifier__reg_lambda': 0.1, 'classifier__reg_alpha': 0.1, 'classifier__n_estimators': 200, 'classifier__max_depth': 7, 'classifier__learning_rate': 0.01, 'classifier__gamma': 0, 'classifier__colsample_bytree': 1.0}",0.5515305111550561,0.5712142233006972,0.565271117593332,0.5702143743868425,0.538652899665011,0.5593766252201877,0.012516907624979952,26
43.17199468612671,1.244530782312196,1.6108950138092042,0.02449903086536451,1.0,0.0,0.0,500,5,0.05,0.0,1.0,"{'classifier__subsample': 1.0, 'classifier__reg_lambda': 0, 'classifier__reg_alpha': 0, 'classifier__n_estimators': 500, 'classifier__max_depth': 5, 'classifier__learning_rate': 0.05, 'classifier__gamma': 0, 'classifier__colsample_bytree': 1.0}",0.5692457859233133,0.5849900173453343,0.5760379343447913,0.5779869778548318,0.5506954493887934,0.5717912329714128,0.011680248471704121,10
50.85705246925354,0.8585245803956634,2.2725226879119873,0.19156164379926252,1.0,0.0,0.1,400,9,0.2,0.0,0.9,"{'classifier__subsample': 1.0, 'classifier__reg_lambda': 0, 'classifier__reg_alpha': 0.1, 'classifier__n_estimators': 400, 'classifier__max_depth': 9, 'classifier__learning_rate': 0.2, 'classifier__gamma': 0, 'classifier__colsample_bytree': 0.9}",0.52675773593908,0.5502543511739929,0.5431534173200943,0.5493165815530135,0.5158345615210697,0.5370633295014501,0.01355064763678124,46
32.532634782791135,0.6215805334400393,1.0924779891967773,0.03682446596276738,0.8,0.001,0.001,200,7,0.05,0.0,0.8,"{'classifier__subsample': 0.8, 'classifier__reg_lambda': 0.001, 'classifier__reg_alpha': 0.001, 'classifier__n_estimators': 200, 'classifier__max_depth': 7, 'classifier__learning_rate': 0.05, 'classifier__gamma': 0, 'classifier__colsample_bytree': 0.8}",0.5608355869098124,0.5825680025863756,0.5762921143163583,0.5743167328557693,0.5431116376860409,0.5674248148708714,0.014071191684411496,14
27.45122060775757,0.5044045421782604,0.7847002029418946,0.09335847496506273,0.6,0.001,0.001,200,5,0.05,0.1,0.9,"{'classifier__subsample': 0.6, 'classifier__reg_lambda': 0.001, 'classifier__reg_alpha': 0.001, 'classifier__n_estimators': 200, 'classifier__max_depth': 5, 'classifier__learning_rate': 0.05, 'classifier__gamma': 0.1, 'classifier__colsample_bytree': 0.9}",0.5685030515349712,0.5874915504350525,0.5852955166492598,0.5812573532771569,0.556654980173952,0.5758404904140784,0.011631069911889787,3
73.40198154449463,0.7491331111377595,2.8585601329803465,0.05927071297877759,0.9,0.01,0.01,400,9,0.05,0.0,0.7,"{'classifier__subsample': 0.9, 'classifier__reg_lambda': 0.01, 'classifier__reg_alpha': 0.01, 'classifier__n_estimators': 400, 'classifier__max_depth': 9, 'classifier__learning_rate': 0.05, 'classifier__gamma': 0, 'classifier__colsample_bytree': 0.7}",0.5420377609631007,0.5626346039365926,0.5495806089290768,0.561849669115561,0.5238784696499112,0.5479962225188484,0.01432396412306797,38
98.4351164340973,0.9825023797443867,3.588752841949463,0.1793056480327952,0.8,0.01,0.0,500,9,0.01,0.3,0.8,"{'classifier__subsample': 0.8, 'classifier__reg_lambda': 0.01, 'classifier__reg_alpha': 0, 'classifier__n_estimators': 500, 'classifier__max_depth': 9, 'classifier__learning_rate': 0.01, 'classifier__gamma': 0.3, 'classifier__colsample_bytree': 0.8}",0.5515141300382654,0.5733974384977009,0.5670369386464991,0.5682322617156702,0.5360539320905366,0.5592469401977345,0.013706703898258815,27
41.120077800750735,1.1446856694039105,1.4784481525421143,0.1946432723686222,0.9,0.0,0.01,200,9,0.2,0.3,1.0,"{'classifier__subsample': 0.9, 'classifier__reg_lambda': 0, 'classifier__reg_alpha': 0.01, 'classifier__n_estimators': 200, 'classifier__max_depth': 9, 'classifier__learning_rate': 0.2, 'classifier__gamma': 0.3, 'classifier__colsample_bytree': 1.0}",0.5312902081365117,0.5535173087098896,0.5402746520973352,0.5523718729851758,0.5141128663974677,0.5383133816652761,0.014612577206775387,45
32.47020120620728,0.3404202080672016,0.7354341506958008,0.04854718738629637,0.7,0.1,0.01,300,3,0.1,0.2,0.9,"{'classifier__subsample': 0.7, 'classifier__reg_lambda': 0.1, 'classifier__reg_alpha': 0.01, 'classifier__n_estimators': 300, 'classifier__max_depth': 3, 'classifier__learning_rate': 0.1, 'classifier__gamma': 0.2, 'classifier__colsample_bytree': 0.9}",0.5687166136761563,0.5851165687903525,0.5795047712913863,0.5813696439366295,0.55740094037902,0.5744217076147089,0.010106888989002688,4
64.72318611145019,0.459141443094148,2.4047686100006103,0.1118905831161866,0.6,0.01,0.0,300,9,0.1,0.0,1.0,"{'classifier__subsample': 0.6, 'classifier__reg_lambda': 0.01, 'classifier__reg_alpha': 0, 'classifier__n_estimators': 300, 'classifier__max_depth': 9, 'classifier__learning_rate': 0.1, 'classifier__gamma': 0, 'classifier__colsample_bytree': 1.0}",0.5365546103106824,0.5583742333871966,0.550220945433799,0.5580067012600465,0.520008728196032,0.5446330437175513,0.014632277036771122,41
