mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__subsample,param_classifier__reg_lambda,param_classifier__reg_alpha,param_classifier__n_estimators,param_classifier__max_depth,param_classifier__learning_rate,param_classifier__gamma,param_classifier__colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
20.092888641357423,0.2611288745028855,0.713450813293457,0.030093129674910943,1.0,0.01,0.0,200,9,0.05,0.3,0.9,"{'classifier__subsample': 1.0, 'classifier__reg_lambda': 0.01, 'classifier__reg_alpha': 0, 'classifier__n_estimators': 200, 'classifier__max_depth': 9, 'classifier__learning_rate': 0.05, 'classifier__gamma': 0.3, 'classifier__colsample_bytree': 0.9}",0.5422522769410185,0.5243067335314242,0.5583222495294355,0.5247699910864404,0.5374260375033358,0.5374154577183309,0.012587576034362866,38
24.230396032333374,1.386735917663988,0.8247769355773926,0.0521919413228915,1.0,0.001,0.0,300,9,0.05,0.1,0.7,"{'classifier__subsample': 1.0, 'classifier__reg_lambda': 0.001, 'classifier__reg_alpha': 0, 'classifier__n_estimators': 300, 'classifier__max_depth': 9, 'classifier__learning_rate': 0.05, 'classifier__gamma': 0.1, 'classifier__colsample_bytree': 0.7}",0.5436697268240366,0.5232557330616171,0.5530564872535544,0.5212442144690436,0.5305273164361627,0.5343506956088829,0.012216769245061935,40
20.540847969055175,0.21395590394146582,0.394346284866333,0.01950920809565978,0.9,0.01,0.001,400,3,0.01,0.1,0.9,"{'classifier__subsample': 0.9, 'classifier__reg_lambda': 0.01, 'classifier__reg_alpha': 0.001, 'classifier__n_estimators': 400, 'classifier__max_depth': 3, 'classifier__learning_rate': 0.01, 'classifier__gamma': 0.1, 'classifier__colsample_bytree': 0.9}",0.5684778767530128,0.5401945944604721,0.5726927246707343,0.5444384572085689,0.5541249103135001,0.5559857126812576,0.012816704115164576,22
34.44704713821411,0.35206653420420064,1.0067068576812743,0.11557245428605159,0.8,0.1,0.0,400,7,0.01,0.2,0.9,"{'classifier__subsample': 0.8, 'classifier__reg_lambda': 0.1, 'classifier__reg_alpha': 0, 'classifier__n_estimators': 400, 'classifier__max_depth': 7, 'classifier__learning_rate': 0.01, 'classifier__gamma': 0.2, 'classifier__colsample_bytree': 0.9}",0.5586363407519157,0.5440131749393837,0.5749735130387914,0.5412288966746707,0.5564874092258292,0.5550678669261181,0.012039162474948776,23
15.468818473815919,0.2565882137926413,0.5996032238006592,0.03175294290983457,1.0,0.01,0.001,200,9,0.1,0.3,0.7,"{'classifier__subsample': 1.0, 'classifier__reg_lambda': 0.01, 'classifier__reg_alpha': 0.001, 'classifier__n_estimators': 200, 'classifier__max_depth': 9, 'classifier__learning_rate': 0.1, 'classifier__gamma': 0.3, 'classifier__colsample_bytree': 0.7}",0.5356149307369594,0.5145996375475946,0.5525591429982505,0.5212484259983545,0.5273705194245865,0.5302785313411491,0.013120441004208396,44
11.526364421844482,0.41515017353706657,0.2866350650787354,0.03742619145504027,0.8,0.0,0.01,200,3,0.05,0.3,0.7,"{'classifier__subsample': 0.8, 'classifier__reg_lambda': 0, 'classifier__reg_alpha': 0.01, 'classifier__n_estimators': 200, 'classifier__max_depth': 3, 'classifier__learning_rate': 0.05, 'classifier__gamma': 0.3, 'classifier__colsample_bytree': 0.7}",0.5768389778796301,0.5486251652755733,0.5805503214561678,0.5607676468945549,0.5703213304655963,0.5674206883943045,0.011550236500595714,4
24.068013429641724,0.17502033401426312,0.4362319469451904,0.01582601790379933,0.8,0.001,0.01,500,3,0.05,0.0,0.9,"{'classifier__subsample': 0.8, 'classifier__reg_lambda': 0.001, 'classifier__reg_alpha': 0.01, 'classifier__n_estimators': 500, 'classifier__max_depth': 3, 'classifier__learning_rate': 0.05, 'classifier__gamma': 0, 'classifier__colsample_bytree': 0.9}",0.5731147163632665,0.5499650306787935,0.5808329401058563,0.5618862772023492,0.5690972948458431,0.5669792518392217,0.01048309898875888,7
37.393763875961305,0.39106592376808413,1.061960506439209,0.07051436195122998,0.9,0.1,0.1,500,7,0.05,0.3,0.9,"{'classifier__subsample': 0.9, 'classifier__reg_lambda': 0.1, 'classifier__reg_alpha': 0.1, 'classifier__n_estimators': 500, 'classifier__max_depth': 7, 'classifier__learning_rate': 0.05, 'classifier__gamma': 0.3, 'classifier__colsample_bytree': 0.9}",0.5476876740967618,0.5199152233138268,0.5563864619314964,0.5256022897079738,0.533859532164143,0.5366902362428403,0.013573808960193336,39
15.573934030532836,0.12159148150617571,0.3454751014709473,0.0362275762560784,0.6,0.01,0.0,300,3,0.05,0.2,0.9,"{'classifier__subsample': 0.6, 'classifier__reg_lambda': 0.01, 'classifier__reg_alpha': 0, 'classifier__n_estimators': 300, 'classifier__max_depth': 3, 'classifier__learning_rate': 0.05, 'classifier__gamma': 0.2, 'classifier__colsample_bytree': 0.9}",0.5730763541776044,0.5496547063935608,0.5800299290937608,0.5586606830826752,0.5655725677826849,0.5653988481060572,0.010642590615248994,11
13.397957563400269,0.2083357962915935,0.3650237560272217,0.019079521624815514,0.7,0.01,0.001,200,5,0.1,0.2,0.9,"{'classifier__subsample': 0.7, 'classifier__reg_lambda': 0.01, 'classifier__reg_alpha': 0.001, 'classifier__n_estimators': 200, 'classifier__max_depth': 5, 'classifier__learning_rate': 0.1, 'classifier__gamma': 0.2, 'classifier__colsample_bytree': 0.9}",0.5620061658382702,0.5417357781227669,0.5732658530876518,0.5466384766885884,0.5606210417307884,0.5568534630936132,0.011340210631298754,20
30.818752479553222,0.26291448742141643,0.6482670783996582,0.027203367033416172,0.8,0.0,0.0,500,5,0.1,0.0,1.0,"{'classifier__subsample': 0.8, 'classifier__reg_lambda': 0, 'classifier__reg_alpha': 0, 'classifier__n_estimators': 500, 'classifier__max_depth': 5, 'classifier__learning_rate': 0.1, 'classifier__gamma': 0, 'classifier__colsample_bytree': 1.0}",0.5471129668323947,0.5312075838153675,0.5533012546804305,0.5267376522364019,0.5387245576749686,0.5394168030479126,0.00980449165942514,36
24.13224000930786,0.13693466926512943,0.4468062877655029,0.02248784752176863,0.7,0.0,0.1,500,3,0.1,0.1,0.6,"{'classifier__subsample': 0.7, 'classifier__reg_lambda': 0, 'classifier__reg_alpha': 0.1, 'classifier__n_estimators': 500, 'classifier__max_depth': 3, 'classifier__learning_rate': 0.1, 'classifier__gamma': 0.1, 'classifier__colsample_bytree': 0.6}",0.570232279921731,0.54510450238404,0.583982747011914,0.5566760203614534,0.5619865873109657,0.5635964273980207,0.013054282634419932,13
29.846191501617433,0.19830134152481882,0.866844892501831,0.06766019113031024,0.9,0.01,0.0,400,7,0.05,0.0,0.8,"{'classifier__subsample': 0.9, 'classifier__reg_lambda': 0.01, 'classifier__reg_alpha': 0, 'classifier__n_estimators': 400, 'classifier__max_depth': 7, 'classifier__learning_rate': 0.05, 'classifier__gamma': 0, 'classifier__colsample_bytree': 0.8}",0.5464896278182032,0.5281051753532676,0.5637899841010983,0.5286178850170898,0.540671067187471,0.541534747895426,0.013174149560920681,33
24.95524001121521,0.2422381742369916,0.4302507877349854,0.01667033493320247,0.7,0.001,0.001,500,3,0.01,0.1,1.0,"{'classifier__subsample': 0.7, 'classifier__reg_lambda': 0.001, 'classifier__reg_alpha': 0.001, 'classifier__n_estimators': 500, 'classifier__max_depth': 3, 'classifier__learning_rate': 0.01, 'classifier__gamma': 0.1, 'classifier__colsample_bytree': 1.0}",0.5712125073959355,0.5441480483172754,0.577080032547278,0.5500791915657993,0.5597230457431469,0.5604485651138871,0.012379218847834753,18
